Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date
Alabama,US,2021-07-29 04:30:41,32.3182,-86.9023,577463,11510,,,1.0,11777.303936114995,2750794.0,,1.9932012960137704,84000001.0,USA,56102.186639908556,,2021-07-28
Alaska,US,2021-07-29 04:30:41,61.3707,-152.4044,74911,386,,,2.0,10240.108264016568,2471288.0,,0.5152781300476565,84000002.0,USA,337817.6325448195,,2021-07-28
American Samoa,US,2021-07-29 04:30:41,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-07-28
Arizona,US,2021-07-29 04:30:41,33.7298,-111.4312,921445,18185,,,4.0,12659.442591324816,10647889.0,,1.9735307044913155,84000004.0,USA,146287.99278773993,,2021-07-28
Arkansas,US,2021-07-29 04:30:41,34.9697,-92.3731,379726,6099,,,5.0,12582.858263823628,3279314.0,,1.6061581245424332,84000005.0,USA,108665.57271446391,,2021-07-28
California,US,2021-07-29 04:30:41,36.1162,-119.6816,3935590,64341,,,6.0,9960.436799518975,73135751.0,,1.6348501749420037,84000006.0,USA,185096.52316955183,,2021-07-28
Colorado,US,2021-07-29 04:30:41,39.0598,-105.3111,572854,6924,,,8.0,9947.564882293616,9401368.0,,1.2086849354285734,84000008.0,USA,163254.01963208592,,2021-07-28
Connecticut,US,2021-07-29 04:30:41,41.5978,-72.7554,353505,8288,,,9.0,9915.190558291659,9020707.0,,2.3445212938996622,84000009.0,USA,253014.89052634477,,2021-07-28
Delaware,US,2021-07-29 04:30:41,39.3185,-75.5071,111016,1698,,,10.0,11400.709001359673,1944029.0,,1.5295092599264968,84000010.0,USA,199640.6726886597,,2021-07-28
Diamond Princess,US,2021-07-29 04:30:41,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-07-28
District of Columbia,US,2021-07-29 04:30:41,38.8974,-77.0268,50268,1148,,,11.0,7122.645586462042,1720130.0,,2.2837590514840453,84000011.0,USA,243731.12820563684,,2021-07-28
Florida,US,2021-07-29 04:30:41,27.7663,-81.6868,2523510,38670,,,12.0,11749.422204024568,24335454.0,,1.5323894099884685,84000012.0,USA,113305.48465138575,,2021-07-28
Georgia,US,2021-07-29 04:30:41,33.0406,-83.6431,1171233,21654,,,13.0,11031.236110683358,9425175.0,,1.848820858018857,84000013.0,USA,88770.83450475696,,2021-07-28
Grand Princess,US,2021-07-29 04:30:41,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-07-28
Guam,US,2021-07-29 04:30:41,13.4443,144.7937,8522,143,,,66.0,5189.095713911672,175055.0,,1.6780098568411168,316.0,GUM,106592.01480859044,,2021-07-28
Hawaii,US,2021-07-29 04:30:41,21.0943,-157.4983,41069,532,,,15.0,2900.6153098585187,1828661.0,,1.2953809442645303,84000015.0,USA,129154.4009627989,,2021-07-28
Idaho,US,2021-07-29 04:30:41,44.2405,-114.4788,199516,2190,,,16.0,11164.451209105433,822208.0,,1.097656328314521,84000016.0,USA,46008.84690819863,,2021-07-28
Illinois,US,2021-07-29 04:30:41,40.3495,-88.9861,1415572,25853,,,17.0,11171.022696737902,26678361.0,,1.8263288621136895,84000017.0,USA,210532.96917625336,,2021-07-28
Indiana,US,2021-07-29 04:30:41,39.8494,-86.2583,768624,13993,,,18.0,11417.097393890483,11164271.0,,1.8205260309331999,84000018.0,USA,165833.44956544045,,2021-07-28
Iowa,US,2021-07-29 04:30:41,42.0115,-93.2105,378831,6183,,,19.0,12007.05531097567,1512653.0,,1.6321261987535338,84000019.0,USA,47943.56385119823,,2021-07-28
Kansas,US,2021-07-29 04:30:41,38.5266,-96.7265,329889,5249,,,20.0,11323.496197114353,1486866.0,,1.5911412626671395,84000020.0,USA,51036.929078019064,,2021-07-28
Kentucky,US,2021-07-29 04:30:41,37.6681,-84.6701,479431,7325,,,21.0,10731.11214719609,5627150.0,,1.5278528088504917,84000021.0,USA,125952.59321799068,,2021-07-28
Louisiana,US,2021-07-29 04:30:41,31.1695,-91.8678,531952,10948,,,22.0,11442.795701422778,7483689.0,,2.0580804283093213,84000022.0,USA,160981.29966610696,,2021-07-28
Maine,US,2021-07-29 04:30:41,44.6939,-69.3819,70141,899,,,23.0,5218.001327171607,2396811.0,,1.2817039962361532,84000023.0,USA,178306.02613278266,,2021-07-28
Maryland,US,2021-07-29 04:30:41,39.0639,-76.8021,466930,9813,,,24.0,7723.366106045971,11206324.0,,2.1015998115349195,84000024.0,USA,185360.85270804932,,2021-07-28
Massachusetts,US,2021-07-29 04:30:41,42.2302,-71.5301,717944,18071,,,25.0,10416.303046948256,24520695.0,,2.517048683462777,84000025.0,USA,355758.93111689616,,2021-07-28
Michigan,US,2021-07-29 04:30:41,43.3266,-84.5361,1008429,21165,,,26.0,10097.561224717647,14561008.0,,2.0988091377776716,84000026.0,USA,145801.7071837516,,2021-07-28
Minnesota,US,2021-07-29 04:30:41,45.6945,-93.9002,611458,7753,,,27.0,10842.161332512476,9671123.0,,1.2679529910476268,84000027.0,USA,171485.00114901116,,2021-07-28
Mississippi,US,2021-07-29 04:30:41,32.7416,-89.6787,339954,7529,,,28.0,11422.613585542927,2043701.0,,2.2147114021308765,84000028.0,USA,68669.31057551218,,2021-07-28
Missouri,US,2021-07-29 04:30:41,38.4561,-92.2884,676766,10067,,,29.0,11026.866628822369,6008969.0,,1.4875156257849833,84000029.0,USA,97906.95711623826,,2021-07-28
Montana,US,2021-07-29 04:30:41,46.9219,-110.4544,115888,1704,,,30.0,10843.037562524678,1504482.0,,1.4703851995029684,84000030.0,USA,140766.55769486274,,2021-07-28
Nebraska,US,2021-07-29 04:30:41,41.1254,-98.2681,227848,2280,,,31.0,11778.694050065964,3130368.0,,1.0006671114076051,84000031.0,USA,161825.63347546122,,2021-07-28
Nevada,US,2021-07-29 04:30:41,38.3135,-117.0554,353746,5874,,,32.0,11484.678048774153,3691306.0,,1.6605134757707507,84000032.0,USA,119841.52750704836,,2021-07-28
New Hampshire,US,2021-07-29 04:30:41,43.4525,-71.5639,100465,1386,,,33.0,7388.702452212272,2122796.0,,1.3795849300751506,84000033.0,USA,156121.11691381474,,2021-07-28
New Jersey,US,2021-07-29 04:30:41,40.2989,-74.521,1035975,26589,,,34.0,11663.508661715183,14749220.0,,2.5665677260551654,84000034.0,USA,166053.86734577848,,2021-07-28
New Mexico,US,2021-07-29 04:30:41,34.8405,-106.2485,209684,4407,,,35.0,10000.052460167231,3788154.0,,2.10173403788558,84000035.0,USA,180661.08395105178,,2021-07-28
New York,US,2021-07-29 04:30:41,42.1657,-74.9481,2142132,53623,,,36.0,11011.516092092344,60826837.0,,2.50325376774167,84000036.0,USA,312677.13402188936,,2021-07-28
North Carolina,US,2021-07-29 04:30:41,35.6301,-79.8064,1041609,13606,,,37.0,9931.35638501751,12845207.0,,1.306248313906658,84000037.0,USA,122474.29559107267,,2021-07-28
North Dakota,US,2021-07-29 04:30:41,47.5289,-99.784,111411,1569,,,38.0,14619.676614238735,1603653.0,,1.408299000996311,84000038.0,USA,210436.0275148216,,2021-07-28
Northern Mariana Islands,US,2021-07-29 04:30:41,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,,2021-07-28
Ohio,US,2021-07-29 04:30:41,40.3888,-82.7649,1125420,20490,,,39.0,9627.943982000323,14005536.0,,1.820653622647545,84000039.0,USA,119817.06033826385,,2021-07-28
Oklahoma,US,2021-07-29 04:30:41,35.5653,-96.9289,477052,7485,,,40.0,12055.98929079844,4197533.0,,1.5690113446752136,84000040.0,USA,106079.44814354213,,2021-07-28
Oregon,US,2021-07-29 04:30:41,44.572,-122.0709,217690,2849,,,41.0,5161.298582628552,5664582.0,,1.3087417887822133,84000041.0,USA,134303.82216814373,,2021-07-28
Pennsylvania,US,2021-07-29 04:30:41,40.5908,-77.2098,1226720,27838,,,42.0,9582.26100647329,14986884.0,,2.269303508543107,84000042.0,USA,117066.84016054068,,2021-07-28
Puerto Rico,US,2021-07-29 04:30:41,18.2208,-66.5901,144829,2577,,,72.0,4534.842724443857,415664.0,,1.7793397731117386,630.0,PRI,13015.147975980166,,2021-07-28
Rhode Island,US,2021-07-29 04:30:41,41.6809,-71.5118,153954,2739,,,44.0,14532.723028316126,4592579.0,,1.779102848902919,84000044.0,USA,433523.5108711762,,2021-07-28
South Carolina,US,2021-07-29 04:30:41,33.8569,-80.945,613033,9894,,,45.0,11906.52656177834,6858807.0,,1.6139424794423791,84000045.0,USA,133213.98314219824,,2021-07-28
South Dakota,US,2021-07-29 04:30:41,44.2998,-99.4388,125225,2045,,,46.0,14155.17165371064,833472.0,,1.6330604911159912,84000046.0,USA,94213.92875673,,2021-07-28
Tennessee,US,2021-07-29 04:30:41,35.7478,-86.6923,888745,12715,,,47.0,13013.94575683677,8382872.0,,1.4306690895588725,84000047.0,USA,122750.8919819586,,2021-07-28
Texas,US,2021-07-29 04:30:41,31.0545,-97.5635,3105208,53149,,,48.0,10709.134859534017,26689101.0,,1.7116083689079766,84000048.0,USA,92044.4562453543,,2021-07-28
Utah,US,2021-07-29 04:30:41,40.15,-111.8624,430143,2447,,,49.0,13416.987995475924,3689961.0,,0.5688805815740346,84000049.0,USA,115096.98505095825,,2021-07-28
Vermont,US,2021-07-29 04:30:41,44.0459,-72.7107,24804,259,,,50.0,3975.070073350652,1769325.0,,1.044186421544912,84000050.0,USA,283550.6715663257,,2021-07-28
Virgin Islands,US,2021-07-29 04:30:41,18.3358,-64.8963,4497,36,,,78.0,4192.303389640901,141518.0,,0.8005336891260841,850.0,VIR,131929.37315881718,,2021-07-28
Virginia,US,2021-07-29 04:30:41,37.7693,-78.17,692105,11522,,,51.0,8108.528608512264,7936818.0,,1.6647762983940295,84000051.0,USA,92985.76923090439,,2021-07-28
Washington,US,2021-07-29 04:30:41,47.4009,-121.4905,471489,6100,,,53.0,6191.669403627864,8806745.0,,1.2937735556927097,84000053.0,USA,115651.59221541262,,2021-07-28
West Virginia,US,2021-07-29 04:30:41,38.4912,-80.9545,166493,2939,,,54.0,9290.141935901464,3140858.0,,1.7652393794333696,84000054.0,USA,175256.71722241535,,2021-07-28
