Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date
Alabama,US,2021-09-08 04:31:29,32.3182,-86.9023,727360,12420,,,1.0,14834.439247142416,2756534.0,,1.7075450945886494,84000001.0,USA,56219.25340365497,,2021-09-07
Alaska,US,2021-09-08 04:31:29,61.3707,-152.4044,92790,450,,,2.0,12684.113759235592,2773181.0,,0.4849660523763337,84000002.0,USA,379085.4971327806,,2021-09-07
American Samoa,US,2021-09-08 04:31:29,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-09-07
Arizona,US,2021-09-08 04:31:29,33.7298,-111.4312,1034790,19053,,,4.0,14216.653841604228,11999578.0,,1.8412431507842169,84000004.0,USA,164858.42216423582,,2021-09-07
Arkansas,US,2021-09-08 04:31:29,34.9697,-92.3731,465315,7108,,,5.0,15418.993413753842,3700376.0,,1.527567346851058,84000005.0,USA,122618.16870810695,,2021-09-07
California,US,2021-09-08 04:31:29,36.1162,-119.6816,4435277,66540,,,6.0,11225.075845517476,84412846.0,,1.5002445168588117,84000006.0,USA,213637.2990201032,,2021-09-07
Colorado,US,2021-09-08 04:31:29,39.0598,-105.3111,629259,7226,,,8.0,10927.033293417167,10372562.0,,1.148334787424574,84000008.0,USA,180118.72744296663,,2021-09-07
Connecticut,US,2021-09-08 04:31:29,41.5978,-72.7554,376747,8395,,,9.0,10567.087586497244,9521912.0,,2.2282858257663642,84000009.0,USA,267072.8050785252,,2021-09-07
Delaware,US,2021-09-08 04:31:29,39.3185,-75.5071,122718,1891,,,10.0,12602.43755160388,2093108.0,,1.5409312407307811,84000010.0,USA,214950.23434836368,,2021-09-07
Diamond Princess,US,2021-09-08 04:31:29,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-09-07
District of Columbia,US,2021-09-08 04:31:29,38.8974,-77.0268,56569,1163,,,11.0,8015.455919880866,1882467.0,,2.0558963389842493,84000011.0,USA,266733.2153499332,,2021-09-07
Florida,US,2021-09-08 04:31:29,27.7663,-81.6868,3352451,46324,,,12.0,15608.95824359894,24335454.0,,1.3817949911870449,84000012.0,USA,113305.48465138575,,2021-09-07
Georgia,US,2021-09-08 04:31:29,33.0406,-83.6431,1459658,23342,,,13.0,13747.761580187584,10623648.0,,1.599141716758309,84000013.0,USA,100058.6300461044,,2021-09-07
Grand Princess,US,2021-09-08 04:31:29,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,,2021-09-07
Guam,US,2021-09-08 04:31:29,13.4443,144.7937,11494,153,,,66.0,6998.763921110158,204113.0,,1.3311292848442666,316.0,GUM,124285.60120319795,,2021-09-07
Hawaii,US,2021-09-08 04:31:29,21.0943,-157.4983,68764,626,,,15.0,4856.653708809836,2179950.0,,0.910360072130766,84000015.0,USA,153965.18894363331,,2021-09-07
Idaho,US,2021-09-08 04:31:29,44.2405,-114.4788,228071,2409,,,16.0,12762.32257920109,890044.0,,1.0562500274037472,84000016.0,USA,49804.79165559171,,2021-09-07
Illinois,US,2021-09-08 04:31:29,40.3495,-88.9861,1550375,26566,,,17.0,12234.824024108297,29177890.0,,1.7135209223574943,84000017.0,USA,230258.0663031777,,2021-09-07
Indiana,US,2021-09-08 04:31:29,39.8494,-86.2583,886461,14623,,,18.0,13167.441522624265,12450587.0,,1.6495931575105955,84000018.0,USA,184940.3146273168,,2021-09-07
Iowa,US,2021-09-08 04:31:29,42.0115,-93.2105,408390,6307,,,19.0,12943.928343903623,1582989.0,,1.544357109625603,84000019.0,USA,50172.86462740922,,2021-09-07
Kansas,US,2021-09-08 04:31:29,38.5266,-96.7265,378117,5635,,,20.0,12978.930523795238,1636900.0,,1.4902794637638614,84000020.0,USA,56186.871720659015,,2021-09-07
Kentucky,US,2021-09-08 04:31:29,37.6681,-84.6701,605468,7905,,,21.0,13552.200440811133,6307788.0,,1.3056016172613585,84000021.0,USA,141187.32503475522,,2021-09-07
Louisiana,US,2021-09-08 04:31:29,31.1695,-91.8678,702432,12779,,,22.0,15109.983363427158,8610170.0,,1.8192508313972031,84000022.0,USA,185212.9821196637,,2021-09-07
Maine,US,2021-09-08 04:31:29,44.6939,-69.3819,78071,940,,,23.0,5807.938033583988,2557629.0,,1.2040322270753545,84000023.0,USA,190269.76399556024,,2021-09-07
Maryland,US,2021-09-08 04:31:29,39.0639,-76.8021,504856,10094,,,24.0,8350.690079527863,12197782.0,,1.9993820019966089,84000024.0,USA,201760.29826256106,,2021-09-07
Massachusetts,US,2021-09-08 04:31:29,42.2302,-71.5301,771267,18298,,,25.0,11189.940722550284,26404888.0,,2.3724598615006216,84000025.0,USA,383095.77812298376,,2021-09-07
Michigan,US,2021-09-08 04:31:29,43.3266,-84.5361,1077871,21704,,,26.0,10792.895102032602,15364117.0,,2.0135990299395754,84000026.0,USA,153843.3663363759,,2021-09-07
Minnesota,US,2021-09-08 04:31:29,45.6945,-93.9002,657492,7949,,,27.0,11658.420265719466,10460271.0,,1.2089880941517157,84000027.0,USA,185477.89997645238,,2021-09-07
Mississippi,US,2021-09-08 04:31:29,32.7416,-89.6787,453348,8685,,,28.0,15232.705082978036,2307775.0,,1.9157468434844755,84000028.0,USA,77542.3206297803,,2021-09-07
Missouri,US,2021-09-08 04:31:29,38.4561,-92.2884,779030,11145,,,29.0,12693.102061645366,6660875.0,,1.43062526475232,84000029.0,USA,108528.76807679047,,2021-09-07
Montana,US,2021-09-08 04:31:29,46.9219,-110.4544,130705,1814,,,30.0,12229.387206697742,1659036.0,,1.3878581538579244,84000030.0,USA,155227.37182090204,,2021-09-07
Nebraska,US,2021-09-08 04:31:29,41.1254,-98.2681,249108,2348,,,31.0,12877.738305466068,3452126.0,,0.942563065015977,84000031.0,USA,178459.0427665725,,2021-09-07
